trade_id,ticker,date,direction,model,zone_type,entry_time,entry_price,is_winner,pnl_r,max_r_achieved,bar_date,bar_time,open,high,low,close,volume,candle_range_pct,vol_delta_raw,vol_delta_roll,vol_roc,sma9,sma21,sma_config,sma_spread_pct,sma_momentum_label,price_position,cvd_slope,m5_structure,m15_structure,h1_structure,health_score,long_score,short_score,calculated_at
MU_021326_EPCH2_1528,MU,2026-02-13,SHORT,EPCH2,PRIMARY,15:28:00,411.75,False,-1.0,-1,2026-02-13,15:27:00,412.52,412.57,411.35,411.8899,69775,0.296196,-8018.41,-81082.01,-19.9946,413.3104,413.5218,BEAR,0.05134,NARROWING,BELOW,-0.185542,BEAR,BEAR,BULL,4,2,2,2026-02-15 17:41:10.423787+00:00
MU_021326_EPCH2_1528_1,MU,2026-02-13,SHORT,EPCH2,PRIMARY,15:28:30,411.47,False,-1.0,-1,2026-02-13,15:27:00,412.52,412.57,411.35,411.8899,69775,0.296196,-8018.41,-81082.01,-19.9946,413.3104,413.5218,BEAR,0.05134,NARROWING,BELOW,-0.185542,BEAR,BEAR,BULL,4,2,2,2026-02-15 17:41:10.423787+00:00
QQQ_021726_EPCH2_0930,QQQ,2026-02-17,LONG,EPCH2,PRIMARY,09:30:00,597.88,True,4.0,4,2026-02-17,09:29:00,598.25,598.35,598.15,598.31,22813,0.033427,13687.8,21374.35,206.4451,598.1808,598.2493,BEAR,0.011445,NARROWING,ABOVE,-0.043907,BEAR,BEAR,BEAR,6,1,2,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_0930,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,09:30:00,299.22,False,-1.0,-1,2026-02-17,09:29:00,300.29,300.67,300.02,300.07,98482,0.216616,-83330.92,-74688.49,1841.3162,300.7199,301.2233,BEAR,0.167766,WIDENING,BELOW,-0.208628,BULL,BEAR,BEAR,10,4,3,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH3_0930,DIA,2026-02-17,LONG,EPCH3,SECONDARY,09:30:00,496.08,True,2.0,2,2026-02-17,09:29:00,495.19,495.35,495.12,495.33,1709,0.046434,1411.78,-88.22,363.835,494.9964,494.9932,BULL,0.000643,NARROWING,ABOVE,-0.306787,BULL,BEAR,BEAR,6,1,2,2026-02-18 23:14:21.441069+00:00
DHR_021726_EPCH4_0930,DHR,2026-02-17,LONG,EPCH4,SECONDARY,09:30:00,202.01,True,5.0,5,2026-02-17,09:29:00,201.0,202.0,200.7,202.0,3060,0.643564,3060.0,27240.0,32.5134,200.7378,200.3938,BULL,0.170281,WIDENING,ABOVE,0.947345,BULL,BEAR,BEAR,8,4,5,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH2_0930_1,QQQ,2026-02-17,LONG,EPCH2,PRIMARY,09:30:15,598.575,True,3.0,3,2026-02-17,09:29:00,598.25,598.35,598.15,598.31,22813,0.033427,13687.8,21374.35,206.4451,598.1808,598.2493,BEAR,0.011445,NARROWING,ABOVE,-0.043907,BEAR,BEAR,BEAR,6,1,2,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH4_0930,HOOD,2026-02-17,SHORT,EPCH4,SECONDARY,09:30:30,74.49,False,-1.0,-1,2026-02-17,09:29:00,74.22,74.49,74.12,74.24,20309,0.498384,-7135.59,-37044.62,13.9163,74.8124,74.8154,BEAR,0.004105,NARROWING,BELOW,-0.03506,BULL,BEAR,BEAR,4,2,2,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH4_0930_1,HOOD,2026-02-17,SHORT,EPCH4,SECONDARY,09:30:45,74.4539,False,-1.0,-1,2026-02-17,09:29:00,74.22,74.49,74.12,74.24,20309,0.498384,-7135.59,-37044.62,13.9163,74.8124,74.8154,BEAR,0.004105,NARROWING,BELOW,-0.03506,BULL,BEAR,BEAR,4,2,2,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH1_0930,AVGO,2026-02-17,SHORT,EPCH1,PRIMARY,09:30:45,317.145,False,-1.0,-1,2026-02-17,09:29:00,319.02,320.0,319.02,320.0,2078,0.30625,2078.0,-103221.22,-68.4353,319.4819,319.4193,BULL,0.019558,WIDENING,ABOVE,-0.556903,BEAR,BEAR,BULL,6,3,3,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_0931,AMD,2026-02-17,LONG,EPCH2,PRIMARY,09:31:15,202.981,False,-1.0,-1,2026-02-17,09:30:00,202.145,202.74,201.23,201.505,532728,0.749361,-338688.0,-335343.94,12032.8232,202.4309,202.7669,BEAR,0.166755,WIDENING,BELOW,-0.20509,BULL,BEAR,BEAR,10,5,3,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH3_0931,HOOD,2026-02-17,LONG,EPCH3,SECONDARY,09:31:15,75.58,True,1.0,1,2026-02-17,09:30:00,74.34,74.905,74.05,74.4539,638673,1.148362,-35257.74,-79674.58,3302.3274,74.7504,74.8031,BEAR,0.07078,WIDENING,BELOW,-0.040401,BULL,BEAR,BEAR,6,3,3,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH2_0931,QQQ,2026-02-17,LONG,EPCH2,PRIMARY,09:31:15,598.35,True,3.0,3,2026-02-17,09:30:00,598.375,598.89,597.4667,597.57,707243,0.238181,-604582.7,-579664.18,8190.9511,598.0675,598.214,BEAR,0.024528,NARROWING,BELOW,-0.275137,BULL,BEAR,BEAR,4,4,3,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_0931_1,AMD,2026-02-17,LONG,EPCH2,PRIMARY,09:31:30,202.97,False,-1.0,-1,2026-02-17,09:30:00,202.145,202.74,201.23,201.505,532728,0.749361,-338688.0,-335343.94,12032.8232,202.4309,202.7669,BEAR,0.166755,WIDENING,BELOW,-0.20509,BULL,BEAR,BEAR,10,5,3,2026-02-18 23:14:21.441069+00:00
PLTR_021726_EPCH4_0931,PLTR,2026-02-17,SHORT,EPCH4,SECONDARY,09:31:45,128.95,False,-1.0,-1,2026-02-17,09:30:00,128.895,129.11,127.62,127.865,1054598,1.165292,-707783.89,-711009.24,17162.4566,128.7317,128.975,BEAR,0.19031,WIDENING,BELOW,-0.253877,BULL,BEAR,BEAR,10,5,3,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_0932,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,09:32:15,300.713,False,-1.0,-1,2026-02-17,09:31:00,299.66,301.55,299.3105,301.295,289242,0.743291,223373.09,-197615.61,228.034,300.5115,301.1111,BEAR,0.19901,WIDENING,ABOVE,-0.123746,BULL,BEAR,BEAR,10,5,3,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_0932,TSLA,2026-02-17,LONG,EPCH2,PRIMARY,09:32:45,408.205,True,3.0,3,2026-02-17,09:31:00,409.26,409.88,408.02,409.21,476822,0.454534,133305.08,-608300.4,1001.5503,411.6178,412.3267,BEAR,0.173241,WIDENING,BELOW,-0.354431,BEAR,BEAR,BEAR,10,5,3,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH4_0932,HOOD,2026-02-17,LONG,EPCH4,SECONDARY,09:32:45,75.45,True,1.0,1,2026-02-17,09:31:00,74.436,76.23,74.34,75.91,442794,2.489791,292853.17,214466.59,780.5504,74.846,74.8584,BEAR,0.01631,NARROWING,ABOVE,0.030971,BULL,BEAR,BEAR,6,4,4,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_0933,TSLA,2026-02-17,LONG,EPCH2,PRIMARY,09:33:00,408.05,True,4.0,4,2026-02-17,09:32:00,409.265,409.57,407.41,408.205,384299,0.529146,-101412.24,-705914.88,473.1901,411.1294,412.1007,BEAR,0.237944,WIDENING,BELOW,-0.387567,BEAR,BEAR,BEAR,10,5,3,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_0933_1,TSLA,2026-02-17,LONG,EPCH2,PRIMARY,09:33:45,408.37,True,3.0,3,2026-02-17,09:32:00,409.265,409.57,407.41,408.205,384299,0.529146,-101412.24,-705914.88,473.1901,411.1294,412.1007,BEAR,0.237944,WIDENING,BELOW,-0.387567,BEAR,BEAR,BEAR,10,5,3,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH1_0933,AVGO,2026-02-17,LONG,EPCH1,PRIMARY,09:33:45,320.105,True,3.0,3,2026-02-17,09:32:00,320.09,320.1,317.6,318.02,65353,0.786114,-43394.39,-494327.33,67.1069,319.1066,319.2865,BEAR,0.056589,WIDENING,BELOW,-0.617829,BULL,BEAR,BULL,8,4,3,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_0934,DIA,2026-02-17,LONG,EPCH4,SECONDARY,09:34:00,496.19,False,-1.0,-1,2026-02-17,09:33:00,496.21,496.49,495.73,495.73,68667,0.153309,-68667.0,-54404.6,258.8893,495.65,495.2989,BULL,0.070817,WIDENING,ABOVE,0.093539,BULL,BULL,BEAR,8,3,4,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_0934,TSLA,2026-02-17,LONG,EPCH2,PRIMARY,09:34:00,408.505,True,3.0,3,2026-02-17,09:33:00,408.15,408.56,407.53,408.37,240249,0.252222,151613.45,-554883.03,178.9887,410.6439,411.8817,BEAR,0.303109,WIDENING,BELOW,-0.389788,BEAR,BEAR,BEAR,10,5,3,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_0934_1,DIA,2026-02-17,LONG,EPCH4,SECONDARY,09:34:15,495.88,True,1.0,1,2026-02-17,09:33:00,496.21,496.49,495.73,495.73,68667,0.153309,-68667.0,-54404.6,258.8893,495.65,495.2989,BULL,0.070817,WIDENING,ABOVE,0.093539,BULL,BULL,BEAR,8,3,4,2026-02-18 23:14:21.441069+00:00
MU_021726_EPCH4_0934,MU,2026-02-17,LONG,EPCH4,SECONDARY,09:34:45,402.66,True,3.0,3,2026-02-17,09:33:00,396.9,399.56,396.83,398.755,127029,0.684631,52114.46,-602398.37,65.8856,399.5694,399.8688,BEAR,0.075083,NARROWING,BELOW,-0.601454,BEAR,BULL,BULL,6,4,3,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH3_0935,GOOGL,2026-02-17,LONG,EPCH3,SECONDARY,09:35:00,302.72,True,1.0,1,2026-02-17,09:34:00,301.655,302.34,300.89,302.125,189620,0.479934,133387.86,171940.59,47.8227,300.6722,301.099,BEAR,0.141254,WIDENING,ABOVE,-0.064084,BULL,BEAR,BEAR,8,4,4,2026-02-18 23:14:21.441069+00:00
PLTR_021726_EPCH3_0935,PLTR,2026-02-17,LONG,EPCH3,SECONDARY,09:35:15,130.67,True,1.0,1,2026-02-17,09:34:00,130.04,130.26,129.82,130.135,348142,0.33811,150334.05,-5934.83,217.623,129.0211,129.0719,BEAR,0.039028,WIDENING,ABOVE,-0.150881,BULL,BEAR,BEAR,8,3,3,2026-02-18 23:14:21.441069+00:00
PLTR_021726_EPCH4_0936,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,09:36:15,130.6944,True,1.0,1,2026-02-17,09:35:00,130.135,130.95,129.88,130.03,413106,0.822887,-297281.89,404567.18,225.4532,129.1411,129.1148,BULL,0.020268,WIDENING,ABOVE,-0.136507,BULL,BEAR,BEAR,8,4,5,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_0938,DIA,2026-02-17,LONG,EPCH4,SECONDARY,09:38:00,495.85,True,1.0,1,2026-02-17,09:37:00,495.61,496.085,495.55,495.99,55528,0.107865,35807.78,-15560.31,65.4488,496.0617,495.4306,BULL,0.127233,WIDENING,BTWN,-0.066029,BULL,BULL,BEAR,8,1,2,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH4_0939,HOOD,2026-02-17,LONG,EPCH4,SECONDARY,09:39:00,75.68,False,-1.0,-1,2026-02-17,09:38:00,76.09,76.2,75.41,75.425,154087,1.047398,-148235.59,-91071.75,17.3995,75.7084,75.219,BULL,0.648854,WIDENING,BTWN,0.089801,BULL,BEAR,BEAR,8,3,3,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_0939,DIA,2026-02-17,LONG,EPCH4,SECONDARY,09:39:30,496.265,False,-1.0,-1,2026-02-17,09:38:00,495.975,496.01,495.48,495.62,45810,0.106937,-21608.49,31498.2,26.1655,496.0939,495.4649,BULL,0.126911,WIDENING,BTWN,-0.075834,BULL,BULL,BEAR,8,0,2,2026-02-18 23:14:21.441069+00:00
PLTR_021726_EPCH4_0940,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,09:40:45,130.64,False,-1.0,-1,2026-02-17,09:39:00,131.2,131.48,130.9,131.18,227347,0.442141,-7839.55,92682.7,25.7982,130.3387,129.4892,BULL,0.647569,WIDENING,ABOVE,0.021923,BULL,BEAR,BEAR,8,3,4,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH4_0941,HOOD,2026-02-17,LONG,EPCH4,SECONDARY,09:41:00,75.4398,False,-1.0,-1,2026-02-17,09:40:00,75.83,76.0,75.27,75.34,130069,0.968941,-105124.26,37093.3,-10.5302,75.8024,75.2814,BULL,0.69157,WIDENING,BTWN,0.070639,BULL,BEAR,BEAR,6,3,4,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_0941,GOOGL,2026-02-17,LONG,EPCH4,SECONDARY,09:41:45,302.555,False,-1.0,-1,2026-02-17,09:40:00,303.05,303.3499,302.5,302.955,166513,0.280537,11774.83,-22165.47,-10.6865,302.7133,301.5868,BULL,0.371834,WIDENING,ABOVE,0.134681,BULL,BEAR,BEAR,8,3,3,2026-02-18 23:14:21.441069+00:00
PLTR_021726_EPCH4_0941,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,09:41:45,130.52,False,-1.0,-1,2026-02-17,09:40:00,131.17,131.35,130.464,130.64,202090,0.6782,-121801.42,268163.16,5.2756,130.5264,129.5606,BULL,0.739307,WIDENING,ABOVE,0.043763,BULL,BEAR,BEAR,8,4,4,2026-02-18 23:14:21.441069+00:00
PLTR_021726_EPCH4_0942,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,09:42:00,130.685,False,-1.0,-1,2026-02-17,09:41:00,130.59,131.107,130.37,130.52,208878,0.564664,-123853.03,-25254.18,3.5449,130.6264,129.6211,BULL,0.770268,WIDENING,BTWN,0.052677,BULL,BEAR,BEAR,8,3,3,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_0942,AMD,2026-02-17,LONG,EPCH2,PRIMARY,09:42:45,202.8506,False,-1.0,-1,2026-02-17,09:41:00,203.8,204.5,203.41,203.51,79483,0.5356,-64898.96,-173597.29,-33.7633,204.2044,203.2337,BULL,0.476973,WIDENING,BTWN,0.121397,BULL,BEAR,BEAR,8,4,3,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_0943,AMD,2026-02-17,LONG,EPCH2,PRIMARY,09:43:00,202.95,False,-1.0,-1,2026-02-17,09:42:00,203.62,204.17,202.65,202.8506,184227,0.74932,-135600.77,-254866.77,48.6844,204.26,203.2313,BULL,0.507103,WIDENING,BELOW,0.090904,BULL,BEAR,BEAR,8,5,4,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_0943,DIA,2026-02-17,LONG,EPCH4,SECONDARY,09:43:00,496.11,False,-1.0,-1,2026-02-17,09:42:00,495.97,496.43,495.62,495.77,32409,0.163382,-20405.67,-3392.65,-28.0718,495.905,495.6673,BULL,0.047951,NARROWING,BTWN,-0.048806,BULL,BULL,BEAR,2,2,3,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_0943,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,09:43:30,600.16,True,5.0,5,2026-02-17,09:42:00,601.29,601.71,600.51,600.61,278962,0.199797,-232468.33,-562216.1,10.1861,601.2778,599.5958,BULL,0.280043,WIDENING,BTWN,0.157663,BULL,BEAR,BEAR,8,4,3,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH3_0943,HOOD,2026-02-17,SHORT,EPCH3,SECONDARY,09:43:45,74.525,True,2.0,2,2026-02-17,09:42:00,75.075,75.3029,74.75,74.86,110521,0.738579,-66544.48,-358452.24,-31.0198,75.6085,75.277,BULL,0.442875,WIDENING,BELOW,0.006217,BULL,BEAR,BEAR,8,4,3,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH3_0945,GOOGL,2026-02-17,SHORT,EPCH3,SECONDARY,09:45:00,300.57,True,3.0,3,2026-02-17,09:44:00,301.65,302.04,300.81,301.09,210697,0.408516,-114769.91,-345588.75,-4.762,302.73,301.6692,BULL,0.352312,WIDENING,BELOW,0.064358,BULL,BEAR,BEAR,6,4,3,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH4_0945,HOOD,2026-02-17,SHORT,EPCH4,SECONDARY,09:45:00,74.41,True,2.0,2,2026-02-17,09:44:00,74.525,74.7986,74.525,74.73,182458,0.366118,90962.25,-279522.52,6.6066,75.3218,75.2391,BULL,0.110612,NARROWING,BELOW,-0.07392,BULL,BEAR,BEAR,6,3,3,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_0946,DIA,2026-02-17,LONG,EPCH4,SECONDARY,09:46:00,495.93,False,-1.0,-1,2026-02-17,09:45:00,495.72,495.8,495.28,495.67,52352,0.104909,26176.0,-61217.91,-1.9471,495.8889,495.7645,BULL,0.02509,NARROWING,BELOW,-0.032221,BULL,BULL,BEAR,2,0,1,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_0946_1,DIA,2026-02-17,LONG,EPCH4,SECONDARY,09:46:15,496.4,False,-1.0,-1,2026-02-17,09:45:00,495.72,495.8,495.28,495.67,52352,0.104909,26176.0,-61217.91,-1.9471,495.8889,495.7645,BULL,0.02509,NARROWING,BELOW,-0.032221,BULL,BULL,BEAR,2,0,1,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_0946,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,09:46:45,300.83,True,4.0,4,2026-02-17,09:45:00,301.13,301.16,300.27,300.4024,166474,0.296269,-116943.31,-474306.89,-28.088,302.3458,301.6365,BULL,0.23611,WIDENING,BELOW,-0.013865,BULL,BEAR,BEAR,8,4,3,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH4_0947,HOOD,2026-02-17,SHORT,EPCH4,SECONDARY,09:47:00,74.5,True,2.0,2,2026-02-17,09:46:00,74.46,74.88,74.35,74.56,158563,0.710837,-32909.3,-187010.01,-14.7519,74.9768,75.1894,BEAR,0.28511,NARROWING,BELOW,-0.174533,BULL,BEAR,BEAR,6,4,2,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH1_0947,AMD,2026-02-17,SHORT,EPCH1,PRIMARY,09:47:15,200.84,True,4.0,4,2026-02-17,09:46:00,200.955,201.66,200.93,201.06,226530,0.363076,-145848.08,-551982.64,50.3542,202.8144,202.984,BEAR,0.084355,STABLE,BELOW,-0.19588,BEAR,BEAR,BEAR,6,4,3,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_0947,AMD,2026-02-17,SHORT,EPCH2,PRIMARY,09:47:30,200.45,True,4.0,4,2026-02-17,09:46:00,200.955,201.66,200.93,201.06,226530,0.363076,-145848.08,-551982.64,50.3542,202.8144,202.984,BEAR,0.084355,STABLE,BELOW,-0.19588,BEAR,BEAR,BEAR,6,4,3,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_0947,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,09:47:30,300.79,True,3.0,3,2026-02-17,09:46:00,300.44,301.35,300.28,300.83,320479,0.355683,8985.39,-376594.24,34.0976,301.9814,301.668,BULL,0.104181,WIDENING,BELOW,-0.09128,BULL,BEAR,BEAR,8,4,4,2026-02-18 23:14:21.441069+00:00
PLTR_021726_EPCH3_0947,PLTR,2026-02-17,SHORT,EPCH3,SECONDARY,09:47:30,128.715,False,-1.0,-1,2026-02-17,09:46:00,129.29,130.1093,129.175,129.675,310478,0.720494,21832.82,-505029.38,21.6886,130.2321,129.7729,BULL,0.354065,WIDENING,BELOW,-0.136771,BULL,BEAR,BEAR,8,4,3,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_0947_1,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,09:47:45,300.54,True,3.0,3,2026-02-17,09:46:00,300.44,301.35,300.28,300.83,320479,0.355683,8985.39,-376594.24,34.0976,301.9814,301.668,BULL,0.104181,WIDENING,BELOW,-0.09128,BULL,BEAR,BEAR,8,4,4,2026-02-18 23:14:21.441069+00:00
MU_021726_EPCH4_0948,MU,2026-02-17,LONG,EPCH4,SECONDARY,09:48:00,402.62,False,-1.0,-1,2026-02-17,09:47:00,404.03,404.29,400.6972,401.03,126920,0.895893,-103406.88,-293656.42,-29.3783,405.5307,403.3834,BULL,0.535447,WIDENING,BELOW,-0.045426,BEAR,BULL,BULL,8,4,3,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH2_0948,QQQ,2026-02-17,LONG,EPCH2,PRIMARY,09:48:00,597.88,False,-1.0,-1,2026-02-17,09:47:00,598.73,598.94,597.46,597.55,293731,0.247678,-258006.96,-957475.34,-9.9957,599.9078,599.7532,BULL,0.02587,NARROWING,BELOW,-0.232309,BULL,BEAR,BEAR,4,3,3,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_0948,TSLA,2026-02-17,LONG,EPCH2,PRIMARY,09:48:00,408.03,False,-1.0,-1,2026-02-17,09:47:00,409.74,409.89,407.48,407.59,270204,0.59128,-245538.07,-580672.58,2.9499,410.3427,410.4147,BEAR,0.017659,NARROWING,BELOW,-0.122781,BEAR,BEAR,BEAR,4,3,2,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_0948,AMD,2026-02-17,SHORT,EPCH2,PRIMARY,09:48:00,200.83,True,4.0,4,2026-02-17,09:47:00,201.082,201.2699,200.37,200.545,179141,0.448727,-109467.31,-525849.18,10.6895,202.4044,202.8719,BEAR,0.233101,WIDENING,BELOW,-0.331806,BEAR,BEAR,BEAR,8,4,2,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_0948_1,AMD,2026-02-17,SHORT,EPCH2,PRIMARY,09:48:15,200.7811,True,4.0,4,2026-02-17,09:47:00,201.082,201.2699,200.37,200.545,179141,0.448727,-109467.31,-525849.18,10.6895,202.4044,202.8719,BEAR,0.233101,WIDENING,BELOW,-0.331806,BEAR,BEAR,BEAR,8,4,2,2026-02-18 23:14:21.441069+00:00
PLTR_021726_EPCH4_0948,PLTR,2026-02-17,SHORT,EPCH4,SECONDARY,09:48:15,128.76,False,-1.0,-1,2026-02-17,09:47:00,129.64,129.74,128.66,128.6951,160081,0.839193,-149675.74,-513853.54,-40.8391,129.9493,129.7608,BULL,0.146474,NARROWING,BELOW,-0.210822,BULL,BEAR,BEAR,6,3,3,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH2_0948_1,QQQ,2026-02-17,LONG,EPCH2,PRIMARY,09:48:15,597.97,False,-1.0,-1,2026-02-17,09:47:00,598.73,598.94,597.46,597.55,293731,0.247678,-258006.96,-957475.34,-9.9957,599.9078,599.7532,BULL,0.02587,NARROWING,BELOW,-0.232309,BULL,BEAR,BEAR,4,3,3,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_0948_1,TSLA,2026-02-17,LONG,EPCH2,PRIMARY,09:48:15,408.24,False,-1.0,-1,2026-02-17,09:47:00,409.74,409.89,407.48,407.59,270204,0.59128,-245538.07,-580672.58,2.9499,410.3427,410.4147,BEAR,0.017659,NARROWING,BELOW,-0.122781,BEAR,BEAR,BEAR,4,3,2,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_0948_2,AMD,2026-02-17,SHORT,EPCH2,PRIMARY,09:48:45,200.83,True,4.0,4,2026-02-17,09:47:00,201.082,201.2699,200.37,200.545,179141,0.448727,-109467.31,-525849.18,10.6895,202.4044,202.8719,BEAR,0.233101,WIDENING,BELOW,-0.331806,BEAR,BEAR,BEAR,8,4,2,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_0948,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,09:48:45,300.85,True,4.0,4,2026-02-17,09:47:00,300.79,301.28,300.495,300.54,208733,0.261197,-184801.83,-457412.15,-17.9832,301.6908,301.688,BULL,0.000949,NARROWING,BELOW,-0.197974,BULL,BEAR,BEAR,4,3,3,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_0949,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,09:49:00,300.61,True,3.0,3,2026-02-17,09:48:00,300.58,301.13,300.48,300.85,130120,0.216055,18016.62,-389513.04,-50.7093,301.4453,301.7094,BEAR,0.087796,NARROWING,BELOW,-0.283177,BULL,BEAR,BEAR,4,3,2,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_0949,AMD,2026-02-17,SHORT,EPCH2,PRIMARY,09:49:00,200.4699,True,4.0,4,2026-02-17,09:48:00,200.5301,201.2199,200.5301,200.83,126868,0.343475,-16552.8,-435552.36,-25.5277,201.9506,202.8114,BEAR,0.428624,WIDENING,BELOW,-0.445152,BEAR,BEAR,BEAR,8,4,2,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_0949,TSLA,2026-02-17,LONG,EPCH2,PRIMARY,09:49:15,408.06,False,-1.0,-1,2026-02-17,09:48:00,407.55,408.6999,407.49,407.985,236183,0.296555,-42926.39,-343544.25,-14.3069,409.8522,410.2354,BEAR,0.093937,NARROWING,BELOW,-0.198742,BEAR,BEAR,BEAR,4,3,2,2026-02-18 23:14:21.441069+00:00
PLTR_021726_EPCH4_0949,PLTR,2026-02-17,SHORT,EPCH4,SECONDARY,09:49:30,129.13,False,-1.0,-1,2026-02-17,09:48:00,128.76,129.14,128.7201,128.895,201534,0.325769,-33644.99,-308093.78,-27.4738,129.6954,129.7872,BEAR,0.071231,NARROWING,BELOW,-0.261913,BULL,BEAR,BEAR,4,3,2,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_0949_1,TSLA,2026-02-17,LONG,EPCH2,PRIMARY,09:49:30,408.28,False,-1.0,-1,2026-02-17,09:48:00,407.55,408.6999,407.49,407.985,236183,0.296555,-42926.39,-343544.25,-14.3069,409.8522,410.2354,BEAR,0.093937,NARROWING,BELOW,-0.198742,BEAR,BEAR,BEAR,4,3,2,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_0949_1,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,09:49:30,300.86,True,4.0,4,2026-02-17,09:48:00,300.58,301.13,300.48,300.85,130120,0.216055,18016.62,-389513.04,-50.7093,301.4453,301.7094,BEAR,0.087796,NARROWING,BELOW,-0.283177,BULL,BEAR,BEAR,4,3,2,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH2_0949,QQQ,2026-02-17,LONG,EPCH2,PRIMARY,09:49:30,598.02,False,-1.0,-1,2026-02-17,09:48:00,597.57,598.55,597.57,598.17,214283,0.163833,48104.35,-681158.61,-37.1004,599.5133,599.768,BEAR,0.042566,NARROWING,BELOW,-0.326828,BULL,BEAR,BEAR,4,3,2,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH2_0949,AVGO,2026-02-17,LONG,EPCH2,PRIMARY,09:49:45,320.0,False,-1.0,-1,2026-02-17,09:48:00,318.99,319.97,318.99,319.6525,55912,0.306583,19683.31,-81621.09,-39.3795,321.3714,321.4854,BEAR,0.035654,NARROWING,BELOW,-0.356428,BULL,BEAR,BULL,4,2,2,2026-02-18 23:14:21.441069+00:00
