trade_id,ticker,date,direction,model,zone_type,entry_time,entry_price,is_winner,pnl_r,max_r_achieved,bar_date,bar_time,open,high,low,close,volume,candle_range_pct,vol_delta_raw,vol_delta_roll,vol_roc,sma9,sma21,sma_config,sma_spread_pct,sma_momentum_label,price_position,cvd_slope,m5_structure,m15_structure,h1_structure,health_score,long_score,short_score,calculated_at
ORCL_021226_EPCH4_1054,ORCL,2026-02-12,SHORT,EPCH4,SECONDARY,10:54:00,155.875,True,5.0,5,2026-02-12,10:53:00,156.02,156.15,155.72,155.8299,33910,0.275942,-16576.47,69599.63,-48.8814,156.1744,156.4017,BEAR,0.145851,NARROWING,BELOW,-0.111288,BEAR,BULL,BEAR,6,2,3,2026-02-15 17:41:10.423787+00:00
TSLA_021226_EPCH4_1054,TSLA,2026-02-12,LONG,EPCH4,SECONDARY,10:54:15,425.71,False,-1.0,-1,2026-02-12,10:53:00,426.02,426.25,425.68,426.07,129956,0.133781,47878.53,69231.3,-8.5703,426.4502,427.0107,BEAR,0.131548,NARROWING,BELOW,0.101878,BEAR,BEAR,BEAR,6,0,1,2026-02-15 17:41:10.423787+00:00
TSLA_021226_EPCH4_1055,TSLA,2026-02-12,LONG,EPCH4,SECONDARY,10:55:15,425.599,False,-1.0,-1,2026-02-12,10:54:00,426.08,426.12,425.5,425.56,166558,0.14569,-134320.97,-179104.07,16.2876,426.2635,426.8792,BEAR,0.144685,NARROWING,BELOW,0.099317,BEAR,BEAR,BEAR,6,1,0,2026-02-15 17:41:10.423787+00:00
ORCL_021226_EPCH4_1055,ORCL,2026-02-12,SHORT,EPCH4,SECONDARY,10:55:30,155.76,True,5.0,5,2026-02-12,10:54:00,155.7527,156.03,155.7202,155.93,103541,0.198679,36697.23,95018.53,61.5686,156.1033,156.3653,BEAR,0.168,NARROWING,BELOW,-0.064541,BEAR,BULL,BEAR,8,4,4,2026-02-15 17:41:10.423787+00:00
TSLA_021226_EPCH4_1055_1,TSLA,2026-02-12,LONG,EPCH4,SECONDARY,10:55:45,425.74,False,-1.0,-1,2026-02-12,10:54:00,426.08,426.12,425.5,425.56,166558,0.14569,-134320.97,-179104.07,16.2876,426.2635,426.8792,BEAR,0.144685,NARROWING,BELOW,0.099317,BEAR,BEAR,BEAR,6,1,0,2026-02-15 17:41:10.423787+00:00
DIA_021226_EPCH3_1100,DIA,2026-02-12,SHORT,EPCH3,SECONDARY,11:00:00,500.78,True,5.0,5,2026-02-12,10:59:00,501.16,501.16,500.93,501.0,20006,0.045908,-7828.43,-38417.34,54.406,501.5583,501.7482,BEAR,0.037894,NARROWING,BELOW,-0.195265,BULL,BULL,BULL,6,1,1,2026-02-15 17:41:10.423787+00:00
TSLA_021226_EPCH3_1113,TSLA,2026-02-12,SHORT,EPCH3,SECONDARY,11:13:45,422.81,True,5.0,5,2026-02-12,11:12:00,423.27,423.5374,423.0201,423.29,102162,0.122209,4443.54,-128388.21,-33.6211,423.6027,424.5756,BEAR,0.229829,WIDENING,BELOW,-0.311951,BULL,BEAR,BEAR,8,2,0,2026-02-15 17:41:10.423787+00:00
TSLA_021226_EPCH4_1114,TSLA,2026-02-12,SHORT,EPCH4,SECONDARY,11:14:30,422.8,True,5.0,5,2026-02-12,11:13:00,423.27,423.27,422.76,422.81,188785,0.120622,-151768.33,-355216.43,24.9883,423.4011,424.422,BEAR,0.241465,WIDENING,BELOW,-0.358586,BULL,BEAR,BEAR,8,2,0,2026-02-15 17:41:10.423787+00:00
TSLA_021226_EPCH4_1114_1,TSLA,2026-02-12,SHORT,EPCH4,SECONDARY,11:14:45,422.76,True,5.0,5,2026-02-12,11:13:00,423.27,423.27,422.76,422.81,188785,0.120622,-151768.33,-355216.43,24.9883,423.4011,424.422,BEAR,0.241465,WIDENING,BELOW,-0.358586,BULL,BEAR,BEAR,8,2,0,2026-02-15 17:41:10.423787+00:00
TSLA_021226_EPCH4_1115,TSLA,2026-02-12,SHORT,EPCH4,SECONDARY,11:15:15,422.38,True,5.0,5,2026-02-12,11:14:00,422.81,423.2,422.7,422.76,156382,0.11827,-118850.32,-344460.96,1.5576,423.2622,424.2644,BEAR,0.23706,WIDENING,BELOW,-0.388446,BULL,BEAR,BEAR,8,2,0,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1117,MU,2026-02-12,LONG,EPCH4,SECONDARY,11:17:00,417.705,False,-1.0,-1,2026-02-12,11:16:00,418.804,418.9999,417.0785,417.0785,193332,0.460681,-193332.0,-285723.76,93.2369,419.4243,420.9241,BEAR,0.359602,WIDENING,BELOW,-0.148019,BEAR,BULL,BEAR,10,5,3,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1117_1,MU,2026-02-12,LONG,EPCH4,SECONDARY,11:17:15,417.655,False,-1.0,-1,2026-02-12,11:16:00,418.804,418.9999,417.0785,417.0785,193332,0.460681,-193332.0,-285723.76,93.2369,419.4243,420.9241,BEAR,0.359602,WIDENING,BELOW,-0.148019,BEAR,BULL,BEAR,10,5,3,2026-02-15 17:41:10.423787+00:00
TSLA_021226_EPCH4_1117,TSLA,2026-02-12,SHORT,EPCH4,SECONDARY,11:17:30,422.745,True,5.0,5,2026-02-12,11:16:00,421.9201,422.6,421.92,422.46,155317,0.160962,91362.94,-411964.17,-1.3818,422.99,423.9353,BEAR,0.223775,WIDENING,BELOW,-0.445029,BULL,BULL,BEAR,8,4,2,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH3_1129,MU,2026-02-12,SHORT,EPCH3,SECONDARY,11:29:30,411.81,False,-1.0,-1,2026-02-12,11:28:00,413.145,413.145,412.0,412.67,125005,0.277461,21289.06,-234155.53,0.566,414.2127,416.7942,BEAR,0.625563,WIDENING,BELOW,-0.394964,BEAR,BULL,BEAR,8,4,2,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1130,MU,2026-02-12,SHORT,EPCH4,SECONDARY,11:30:00,411.7814,False,-1.0,-1,2026-02-12,11:29:00,412.4606,412.65,411.5,412.0599,129424,0.279086,-3398.79,-179151.54,2.3382,413.8227,416.4475,BEAR,0.637007,WIDENING,BELOW,-0.330821,BEAR,BULL,BEAR,8,4,2,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1131,MU,2026-02-12,SHORT,EPCH4,SECONDARY,11:31:00,411.645,False,-1.0,-1,2026-02-12,11:30:00,411.84,412.3899,411.5,412.005,137363,0.215993,18538.37,-59574.34,8.1802,413.4866,416.0568,BEAR,0.623839,WIDENING,BELOW,-0.273428,BEAR,BEAR,BEAR,8,3,2,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1131_1,MU,2026-02-12,SHORT,EPCH4,SECONDARY,11:31:30,411.24,False,-1.0,-1,2026-02-12,11:30:00,411.84,412.3899,411.5,412.005,137363,0.215993,18538.37,-59574.34,8.1802,413.4866,416.0568,BEAR,0.623839,WIDENING,BELOW,-0.273428,BEAR,BEAR,BEAR,8,3,2,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH3_1136,MU,2026-02-12,LONG,EPCH3,SECONDARY,11:36:45,417.79,True,5.0,5,2026-02-12,11:35:00,413.54,415.929,413.01,415.8,164468,0.70202,149931.26,366882.16,15.1896,413.1517,414.5854,BEAR,0.344807,NARROWING,ABOVE,0.048718,BEAR,BEAR,BEAR,6,4,3,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1137,MU,2026-02-12,LONG,EPCH4,SECONDARY,11:37:00,417.3999,True,5.0,5,2026-02-12,11:36:00,415.8205,417.8599,414.63,417.79,155258,0.773092,148537.96,505041.53,6.7753,413.6728,414.5392,BEAR,0.207378,NARROWING,ABOVE,0.136682,BEAR,BEAR,BEAR,6,4,3,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1137,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,11:37:00,313.505,True,2.0,2,2026-02-12,11:36:00,313.01,313.49,312.93,313.437,147854,0.178664,119867.35,487079.46,27.2368,311.8997,311.0316,BULL,0.276958,WIDENING,ABOVE,0.361814,BULL,BEAR,BULL,8,4,4,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1137_1,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,11:37:15,313.41,True,1.0,1,2026-02-12,11:36:00,313.01,313.49,312.93,313.437,147854,0.178664,119867.35,487079.46,27.2368,311.8997,311.0316,BULL,0.276958,WIDENING,ABOVE,0.361814,BULL,BEAR,BULL,8,4,4,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1137_1,MU,2026-02-12,LONG,EPCH4,SECONDARY,11:37:30,417.9,True,4.0,4,2026-02-12,11:36:00,415.8205,417.8599,414.63,417.79,155258,0.773092,148537.96,505041.53,6.7753,413.6728,414.5392,BEAR,0.207378,NARROWING,ABOVE,0.136682,BEAR,BEAR,BEAR,6,4,3,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1138,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,11:38:15,313.405,False,-1.0,-1,2026-02-12,11:37:00,313.45,313.85,313.23,313.85,182367,0.197547,182367.0,530924.86,52.4741,312.2135,311.232,BULL,0.31273,WIDENING,ABOVE,0.423615,BULL,BEAR,BULL,10,5,5,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1138,MU,2026-02-12,LONG,EPCH4,SECONDARY,11:38:30,417.161,True,5.0,5,2026-02-12,11:37:00,417.62,418.0,416.12,417.89,189338,0.449879,167181.43,495305.45,31.9405,414.2528,414.5778,BEAR,0.077783,NARROWING,ABOVE,0.226282,BEAR,BEAR,BEAR,4,4,4,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1138_1,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,11:38:30,313.46,False,-1.0,-1,2026-02-12,11:37:00,313.45,313.85,313.23,313.85,182367,0.197547,182367.0,530924.86,52.4741,312.2135,311.232,BULL,0.31273,WIDENING,ABOVE,0.423615,BULL,BEAR,BULL,10,5,5,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1138_1,MU,2026-02-12,LONG,EPCH4,SECONDARY,11:38:45,417.18,True,5.0,5,2026-02-12,11:37:00,417.62,418.0,416.12,417.89,189338,0.449879,167181.43,495305.45,31.9405,414.2528,414.5778,BEAR,0.077783,NARROWING,ABOVE,0.226282,BEAR,BEAR,BEAR,4,4,4,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1138_2,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,11:38:45,313.3845,False,-1.0,-1,2026-02-12,11:37:00,313.45,313.85,313.23,313.85,182367,0.197547,182367.0,530924.86,52.4741,312.2135,311.232,BULL,0.31273,WIDENING,ABOVE,0.423615,BULL,BEAR,BULL,10,5,5,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1139,MU,2026-02-12,LONG,EPCH4,SECONDARY,11:39:15,417.57,True,5.0,5,2026-02-12,11:38:00,417.87,418.51,416.62,417.18,170133,0.453042,-69313.44,347638.55,16.0164,414.8217,414.5595,BULL,0.062847,NARROWING,ABOVE,0.304643,BEAR,BEAR,BEAR,4,3,4,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1139_1,MU,2026-02-12,LONG,EPCH4,SECONDARY,11:39:45,417.804,True,5.0,5,2026-02-12,11:38:00,417.87,418.51,416.62,417.18,170133,0.453042,-69313.44,347638.55,16.0164,414.8217,414.5595,BULL,0.062847,NARROWING,ABOVE,0.304643,BEAR,BEAR,BEAR,4,3,4,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH3_1142,GOOGL,2026-02-12,LONG,EPCH3,SECONDARY,11:42:45,315.46,True,5.0,5,2026-02-12,11:41:00,313.96,314.84,313.96,314.83,240696,0.279516,235225.64,193493.54,91.4207,313.4085,311.9689,BULL,0.457255,WIDENING,ABOVE,0.411779,BULL,BEAR,BULL,10,5,5,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1144,GOOGL,2026-02-12,LONG,EPCH4,SECONDARY,11:44:45,315.375,True,4.0,4,2026-02-12,11:43:00,315.47,316.24,315.39,316.15,334397,0.26886,263583.52,725480.14,131.0453,314.2335,312.5013,BULL,0.547903,WIDENING,ABOVE,0.450124,BULL,BEAR,BULL,10,5,5,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1146,GOOGL,2026-02-12,LONG,EPCH4,SECONDARY,11:46:00,315.16,False,-1.0,-1,2026-02-12,11:45:00,315.35,315.94,315.31,315.61,286555,0.199613,-13645.48,536241.67,63.2673,314.7377,312.9587,BULL,0.563682,WIDENING,ABOVE,0.365297,BULL,BEAR,BULL,10,5,5,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH3_1152,GOOGL,2026-02-12,SHORT,EPCH3,SECONDARY,11:52:30,313.495,True,5.0,5,2026-02-12,11:51:00,314.22,314.325,313.9,313.99,165600,0.135355,-95463.53,-398781.25,-25.8513,314.6178,313.8713,BULL,0.237755,NARROWING,BTWN,-0.04724,BULL,BEAR,BULL,6,2,1,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1153,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,11:53:00,313.38,True,5.0,5,2026-02-12,11:52:00,314.02,314.09,313.46,313.6,130024,0.200893,-72235.56,-231444.81,-42.6383,314.3345,313.9784,BULL,0.113537,NARROWING,BELOW,-0.091711,BULL,BEAR,BULL,6,3,3,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1200,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:00:00,313.44,True,5.0,5,2026-02-12,11:59:00,312.95,313.76,312.85,313.66,112745,0.290123,87965.88,200896.09,-49.6544,313.2174,314.038,BEAR,0.261593,NARROWING,BTWN,-0.167741,BULL,BEAR,BULL,6,4,3,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1200_1,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:00:15,313.34,True,5.0,5,2026-02-12,11:59:00,312.95,313.76,312.85,313.66,112745,0.290123,87965.88,200896.09,-49.6544,313.2174,314.038,BEAR,0.261593,NARROWING,BTWN,-0.167741,BULL,BEAR,BULL,6,4,3,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1201,MU,2026-02-12,LONG,EPCH4,SECONDARY,12:01:30,417.41,True,5.0,5,2026-02-12,12:00:00,418.9,418.95,416.63,416.7224,106354,0.556726,-97882.35,-92378.16,20.5368,418.6418,419.1278,BEAR,0.116624,NARROWING,BELOW,-0.189744,BEAR,BEAR,BEAR,6,2,2,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1202,MU,2026-02-12,LONG,EPCH4,SECONDARY,12:02:00,417.6,True,2.0,2,2026-02-12,12:01:00,416.72,417.62,416.63,417.08,91598,0.237365,-8327.09,-121656.09,5.1749,418.473,419.0652,BEAR,0.142004,NARROWING,BELOW,-0.176947,BEAR,BEAR,BEAR,6,3,2,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1204,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:04:00,313.51,True,3.0,3,2026-02-12,12:03:00,313.0,313.61,313.0,313.61,151240,0.194509,151240.0,198337.14,-27.0085,313.1486,313.7827,BEAR,0.202214,WIDENING,BTWN,0.021519,BEAR,BEAR,BULL,8,4,3,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1204_1,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:04:15,313.41,True,2.0,2,2026-02-12,12:03:00,313.0,313.61,313.0,313.61,151240,0.194509,151240.0,198337.14,-27.0085,313.1486,313.7827,BEAR,0.202214,WIDENING,BTWN,0.021519,BEAR,BEAR,BULL,8,4,3,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1206,MU,2026-02-12,LONG,EPCH4,SECONDARY,12:06:00,417.4001,True,4.0,4,2026-02-12,12:05:00,418.42,418.53,416.54,416.54,42255,0.477745,-42255.0,-56732.16,-38.203,418.1631,418.6472,BEAR,0.11622,WIDENING,BELOW,-0.154855,BEAR,BEAR,BEAR,8,2,2,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1206,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:06:15,313.48,False,-1.0,-1,2026-02-12,12:05:00,313.44,313.505,313.025,313.025,76942,0.153342,-76942.0,131396.96,-57.034,313.2269,313.5432,BEAR,0.101048,NARROWING,BELOW,0.148955,BEAR,BEAR,BULL,6,3,3,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1208,MU,2026-02-12,LONG,EPCH4,SECONDARY,12:08:45,417.26,True,5.0,5,2026-02-12,12:07:00,418.65,419.02,417.33,418.32,79661,0.403997,13669.64,-43354.72,22.2735,418.0498,418.5284,BEAR,0.114419,WIDENING,BTWN,-0.146142,BEAR,BEAR,BEAR,8,2,2,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1209,MU,2026-02-12,LONG,EPCH4,SECONDARY,12:09:00,417.73,True,4.0,4,2026-02-12,12:08:00,418.22,418.38,417.04,417.26,35147,0.321143,-23606.19,18850.76,-45.4416,417.8404,418.4532,BEAR,0.14686,WIDENING,BELOW,-0.154625,BEAR,BEAR,BEAR,8,2,3,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1210,MU,2026-02-12,LONG,EPCH4,SECONDARY,12:10:15,417.51,True,4.0,4,2026-02-12,12:09:00,417.17,418.56,417.02,418.31,55622,0.368148,37562.91,41367.35,-11.669,418.0168,418.4084,BEAR,0.093621,STABLE,BTWN,-0.130485,BEAR,BEAR,BEAR,4,2,3,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1210,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:10:15,313.52,True,3.0,3,2026-02-12,12:09:00,313.54,314.02,313.52,313.78,135682,0.159347,5427.28,83310.75,-9.4928,313.4328,313.4127,BULL,0.006393,NARROWING,ABOVE,0.228354,BEAR,BEAR,BULL,4,2,4,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1210_1,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:10:30,313.4,True,2.0,2,2026-02-12,12:09:00,313.54,314.02,313.52,313.78,135682,0.159347,5427.28,83310.75,-9.4928,313.4328,313.4127,BULL,0.006393,NARROWING,ABOVE,0.228354,BEAR,BEAR,BULL,4,2,4,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1210_2,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:10:45,313.52,True,3.0,3,2026-02-12,12:09:00,313.54,314.02,313.52,313.78,135682,0.159347,5427.28,83310.75,-9.4928,313.4328,313.4127,BULL,0.006393,NARROWING,ABOVE,0.228354,BEAR,BEAR,BULL,4,2,4,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1211,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:11:00,313.32,True,1.0,1,2026-02-12,12:10:00,313.76,313.83,313.38,313.52,60553,0.143532,-22875.58,137377.17,-57.8841,313.4861,313.3734,BULL,0.03594,NARROWING,ABOVE,0.240846,BULL,BEAR,BULL,4,1,2,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1213,MU,2026-02-12,LONG,EPCH4,SECONDARY,12:13:45,417.23,True,5.0,5,2026-02-12,12:12:00,416.75,417.11,416.5001,416.67,55498,0.146375,-24577.82,-95646.96,-7.2834,417.5856,418.1246,BEAR,0.129381,STABLE,BELOW,-0.121926,BEAR,BEAR,BEAR,6,0,0,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1214,MU,2026-02-12,LONG,EPCH4,SECONDARY,12:14:00,417.72,True,4.0,4,2026-02-12,12:13:00,416.7899,417.5,416.4101,417.23,51967,0.261223,26219.52,-45821.25,-13.3819,417.4489,418.0594,BEAR,0.146327,WIDENING,BELOW,-0.104794,BEAR,BEAR,BEAR,8,2,2,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1215,MU,2026-02-12,LONG,EPCH4,SECONDARY,12:15:00,417.445,True,4.0,4,2026-02-12,12:14:00,417.38,417.94,416.81,417.13,57084,0.270899,-24753.24,-108137.4,-3.4798,417.5144,417.9823,BEAR,0.112153,WIDENING,BELOW,-0.085285,BEAR,BEAR,BEAR,8,3,2,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1215,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:15:30,313.36,False,-1.0,-1,2026-02-12,12:14:00,313.5,313.78,313.49,313.66,84338,0.092457,14541.03,-38337.98,-27.8473,313.5139,313.3075,BULL,0.065808,NARROWING,ABOVE,0.160255,BULL,BEAR,BULL,4,0,1,2026-02-15 17:41:10.423787+00:00
MU_021226_EPCH4_1216,MU,2026-02-12,LONG,EPCH4,SECONDARY,12:16:00,417.2979,True,5.0,5,2026-02-12,12:15:00,417.15,417.68,416.74,416.81,38318,0.225522,-32611.06,-97998.6,-36.2371,417.3056,417.8875,BEAR,0.13962,WIDENING,BELOW,-0.120869,BEAR,BEAR,BEAR,8,2,2,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1217,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:17:00,313.37,True,2.0,2,2026-02-12,12:16:00,313.22,313.6,313.21,313.597,48181,0.124363,47439.75,21382.57,-51.4325,313.4502,313.3445,BULL,0.03372,NARROWING,ABOVE,0.074911,BULL,BEAR,BULL,4,0,2,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1220,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:20:15,313.51,True,1.0,1,2026-02-12,12:19:00,313.1375,313.46,313.04,313.3,80710,0.134057,19216.67,-88057.68,-12.3313,313.3169,313.3899,BEAR,0.02329,WIDENING,BELOW,-0.065288,BULL,BEAR,BULL,6,0,0,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1221,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:21:15,313.39,False,-1.0,-1,2026-02-12,12:20:00,313.27,313.84,313.27,313.79,151168,0.18165,124647.3,97630.84,67.1089,313.393,313.396,BEAR,0.000971,NARROWING,ABOVE,-0.074504,BULL,BEAR,BULL,6,3,4,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1221_1,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:21:30,313.46,False,-1.0,-1,2026-02-12,12:20:00,313.27,313.84,313.27,313.79,151168,0.18165,124647.3,97630.84,67.1089,313.393,313.396,BEAR,0.000971,NARROWING,ABOVE,-0.074504,BULL,BEAR,BULL,6,3,4,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1222,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:22:00,313.44,False,-1.0,-1,2026-02-12,12:21:00,313.76,313.76,313.35,313.48,78251,0.13079,-28628.41,21562.67,-15.1802,313.4363,313.4065,BULL,0.009509,NARROWING,ABOVE,-0.059131,BULL,BEAR,BULL,4,0,2,2026-02-15 17:41:10.423787+00:00
ORCL_021226_EPCH4_1223,ORCL,2026-02-12,SHORT,EPCH4,SECONDARY,12:23:00,155.82,False,-1.0,-1,2026-02-12,12:22:00,155.64,155.8399,155.54,155.815,28845,0.192472,24055.13,62106.36,-24.866,155.4136,155.1831,BULL,0.147936,NARROWING,ABOVE,-0.052486,BEAR,BULL,BEAR,4,2,4,2026-02-15 17:41:10.423787+00:00
ORCL_021226_EPCH4_1223_1,ORCL,2026-02-12,SHORT,EPCH4,SECONDARY,12:23:30,155.73,False,-1.0,-1,2026-02-12,12:22:00,155.64,155.8399,155.54,155.815,28845,0.192472,24055.13,62106.36,-24.866,155.4136,155.1831,BULL,0.147936,NARROWING,ABOVE,-0.052486,BEAR,BULL,BEAR,4,2,4,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1225,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:25:00,313.37,False,-1.0,-1,2026-02-12,12:24:00,313.85,313.87,313.4,313.59,109526,0.149877,-20973.06,142501.98,31.34,313.5197,313.478,BULL,0.013302,NARROWING,ABOVE,0.067927,BULL,BEAR,BULL,4,2,3,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1226,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:26:00,313.52,False,-1.0,-1,2026-02-12,12:25:00,313.6,313.6,313.29,313.44,85692,0.098903,-2764.26,15090.42,0.6996,313.5022,313.4765,BULL,0.008199,NARROWING,BELOW,0.098451,BULL,BEAR,BULL,4,0,2,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1226_1,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:26:30,313.46,False,-1.0,-1,2026-02-12,12:25:00,313.6,313.6,313.29,313.44,85692,0.098903,-2764.26,15090.42,0.6996,313.5022,313.4765,BULL,0.008199,NARROWING,BELOW,0.098451,BULL,BEAR,BULL,4,0,2,2026-02-15 17:41:10.423787+00:00
GOOGL_021226_EPCH4_1226_2,GOOGL,2026-02-12,SHORT,EPCH4,SECONDARY,12:26:45,313.46,False,-1.0,-1,2026-02-12,12:25:00,313.6,313.6,313.29,313.44,85692,0.098903,-2764.26,15090.42,0.6996,313.5022,313.4765,BULL,0.008199,NARROWING,BELOW,0.098451,BULL,BEAR,BULL,4,0,2,2026-02-15 17:41:10.423787+00:00
ORCL_021226_EPCH3_1235,ORCL,2026-02-12,LONG,EPCH3,SECONDARY,12:35:15,157.625,True,1.0,1,2026-02-12,12:34:00,156.91,156.95,156.78,156.92,27787,0.108335,17979.82,52146.01,-39.2106,156.9492,156.1869,BULL,0.485785,WIDENING,BTWN,0.646836,BEAR,BULL,BEAR,8,1,2,2026-02-15 17:41:10.423787+00:00
ORCL_021226_EPCH4_1239,ORCL,2026-02-12,LONG,EPCH4,SECONDARY,12:39:45,157.305,True,3.0,3,2026-02-12,12:38:00,157.825,157.96,157.51,157.58,45468,0.285569,-31322.4,165701.3,-12.6229,157.2876,156.6256,BULL,0.420064,WIDENING,ABOVE,0.431712,BEAR,BULL,BEAR,8,4,4,2026-02-15 17:41:10.423787+00:00
ORCL_021226_EPCH4_1240,ORCL,2026-02-12,LONG,EPCH4,SECONDARY,12:40:00,157.52,True,2.0,2,2026-02-12,12:39:00,157.59,157.61,157.24,157.305,70155,0.235212,-45505.95,102215.53,32.5554,157.3133,156.7297,BULL,0.371041,STABLE,BTWN,0.376958,BEAR,BULL,BEAR,6,5,5,2026-02-15 17:41:10.423787+00:00
ORCL_021226_EPCH4_1246,ORCL,2026-02-12,LONG,EPCH4,SECONDARY,12:46:45,157.39,True,1.0,1,2026-02-12,12:45:00,157.86,158.03,157.81,157.965,81666,0.139271,33408.82,18063.27,44.2251,157.7467,157.322,BULL,0.268806,NARROWING,ABOVE,0.201261,BEAR,BULL,BEAR,6,2,3,2026-02-15 17:41:10.423787+00:00
ORCL_021226_EPCH4_1247,ORCL,2026-02-12,LONG,EPCH4,SECONDARY,12:47:00,157.335,True,1.0,1,2026-02-12,12:46:00,158.001,158.09,157.24,157.39,121055,0.54006,-78329.71,-47212.24,104.7788,157.6983,157.3692,BULL,0.209126,NARROWING,BTWN,0.14133,BEAR,BULL,BEAR,8,4,4,2026-02-15 17:41:10.423787+00:00
